0,1,2,3,4,5,6
736.30,736.3,736,730-739.99,710-739.99,001-999.99,001-999.99
718.57,718.5,718,710-719.99,710-739.99,001-999.99,001-999.99
795,790-796.99,780-799.99,001-999.99,001-999.99,001-999.99,001-999.99
770.87,770.8,770,764-779.99,760-779.99,001-999.99,001-999.99
770.85,770.8,770,764-779.99,760-779.99,001-999.99,001-999.99
141.8,141,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
820-829.99,800-829.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
385.83,385.8,385,380-389.99,320-389.99,001-999.99,001-999.99
852.30,852.3,852,850-854.99,800-999.99,001-999.99,001-999.99
297.2,297,295-299.99,290-299.99,290-319.99,001-999.99,001-999.99
550.13,550.1,550,550-553.99,520-579.99,001-999.99,001-999.99
550.11,550.1,550,550-553.99,520-579.99,001-999.99,001-999.99
852.32,852.3,852,850-854.99,800-999.99,001-999.99,001-999.99
637.5,637,634-639.99,630-679.99,001-999.99,001-999.99,001-999.99
931,930-939.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
015,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
964.2,964,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
788.63,788.6,788,780-789.99,780-799.99,001-999.99,001-999.99
718.87,718.8,718,710-719.99,710-739.99,001-999.99,001-999.99
017.11,017.1,017,010-018.99,001-139.99,001-999.99,001-999.99
707,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99,001-999.99
295.4,295,295-299.99,290-299.99,290-319.99,001-999.99,001-999.99
209.2,209,209-209.99,140-239.99,001-999.99,001-999.99,001-999.99
378,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99
279.09,279.0,279,270-279.99,240-279.99,001-999.99,001-999.99
996.51,996.5,996,996-999.99,800-999.99,001-999.99,001-999.99
833.12,833.1,833,830-839.99,800-999.99,001-999.99,001-999.99
833.10,833.1,833,830-839.99,800-999.99,001-999.99,001-999.99
277.02,277.0,277,270-279.99,240-279.99,001-999.99,001-999.99
277.00,277.0,277,270-279.99,240-279.99,001-999.99,001-999.99
011.5,011,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
724.09,724.0,724,720-724.99,710-739.99,001-999.99,001-999.99
471.0,471,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
264.3,264,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99
120,120-129.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
173.0,173,170-176.99,140-239.99,001-999.99,001-999.99,001-999.99
376.50,376.5,376,360-379.99,320-389.99,001-999.99,001-999.99
036.40,036.4,036,030-041.99,001-139.99,001-999.99,001-999.99
839.41,839.4,839,830-839.99,800-999.99,001-999.99,001-999.99
692.9,692,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
277.7,277,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
004,001-009.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
876.0,876,870-879.99,870-897.99,800-999.99,001-999.99,001-999.99
528.72,528.7,528,520-529.99,520-579.99,001-999.99,001-999.99
274.82,274.8,274,270-279.99,240-279.99,001-999.99,001-999.99
969.4,969,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
648.10,648.1,648,640-649.99,630-679.99,001-999.99,001-999.99
686.01,686.0,686,680-686.99,680-709.99,001-999.99,001-999.99
953.2,953,950-957.99,800-999.99,001-999.99,001-999.99,001-999.99
880.1,880,880-887.99,870-897.99,800-999.99,001-999.99,001-999.99
264.6,264,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99
244.8,244,240-246.99,240-279.99,001-999.99,001-999.99,001-999.99
804.39,804.3,804,800-804.99,800-829.99,800-999.99,001-999.99
551.3,551,550-553.99,520-579.99,001-999.99,001-999.99,001-999.99
474.1,474,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
659.51,659.5,659,650-659.99,630-679.99,001-999.99,001-999.99
802.32,802.3,802,800-804.99,800-829.99,800-999.99,001-999.99
045.90,045.9,045,045-049.99,001-139.99,001-999.99,001-999.99
296.61,296.6,296,295-299.99,290-299.99,290-319.99,001-999.99
795.31,795.3,795,790-796.99,780-799.99,001-999.99,001-999.99
275.9,275,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
711.00,711.0,711,710-719.99,710-739.99,001-999.99,001-999.99
589,580-589.99,580-629.99,001-999.99,001-999.99,001-999.99,001-999.99
382.02,382.0,382,380-389.99,320-389.99,001-999.99,001-999.99
593.4,593,590-599.99,580-629.99,001-999.99,001-999.99,001-999.99
253.3,253,249-259.99,240-279.99,001-999.99,001-999.99,001-999.99
676,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99
901.82,901.8,901,900-904.99,800-999.99,001-999.99,001-999.99
956.3,956,950-957.99,800-999.99,001-999.99,001-999.99,001-999.99
635.00,635.0,635,634-639.99,630-679.99,001-999.99,001-999.99
176.1,176,170-176.99,140-239.99,001-999.99,001-999.99,001-999.99
363.40,363.4,363,360-379.99,320-389.99,001-999.99,001-999.99
295.14,295.1,295,295-299.99,290-299.99,290-319.99,001-999.99
639.5,639,634-639.99,630-679.99,001-999.99,001-999.99,001-999.99
656.83,656.8,656,650-659.99,630-679.99,001-999.99,001-999.99
846.8,846,840-848.99,800-999.99,001-999.99,001-999.99,001-999.99
525.50,525.5,525,520-529.99,520-579.99,001-999.99,001-999.99
996.95,996.9,996,996-999.99,800-999.99,001-999.99,001-999.99
367.9,367,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
996.93,996.9,996,996-999.99,800-999.99,001-999.99,001-999.99
345.71,345.7,345,340-349.99,320-389.99,001-999.99,001-999.99
850.11,850.1,850,850-854.99,800-999.99,001-999.99,001-999.99
832.00,832.0,832,830-839.99,800-999.99,001-999.99,001-999.99
770.6,770,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
662.03,662.0,662,660-669.99,630-679.99,001-999.99,001-999.99
170-176.99,140-239.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
373.1,373,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
188.1,188,179-189.99,140-239.99,001-999.99,001-999.99,001-999.99
516.30,516.3,516,510-519.99,460-519.99,001-999.99,001-999.99
904,900-904.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
724.4,724,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
744.2,744,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
404.1,404,401-405.99,390-459.99,001-999.99,001-999.99,001-999.99
940-949.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
364.03,364.0,364,360-379.99,320-389.99,001-999.99,001-999.99
291.81,291.8,291,290-294.99,290-299.99,290-319.99,001-999.99
755.5,755,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
086.4,086,080-088.99,001-139.99,001-999.99,001-999.99,001-999.99
508.8,508,500-508.99,460-519.99,001-999.99,001-999.99,001-999.99
797,797-799.99,780-799.99,001-999.99,001-999.99,001-999.99,001-999.99
143.8,143,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
968.3,968,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
017.55,017.5,017,010-018.99,001-139.99,001-999.99,001-999.99
015.75,015.7,015,010-018.99,001-139.99,001-999.99,001-999.99
015.73,015.7,015,010-018.99,001-139.99,001-999.99,001-999.99
173.02,173.0,173,170-176.99,140-239.99,001-999.99,001-999.99
711.44,711.4,711,710-719.99,710-739.99,001-999.99,001-999.99
331.0,331,330-337.99,320-389.99,001-999.99,001-999.99,001-999.99
671.1,671,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99
711.46,711.4,711,710-719.99,710-739.99,001-999.99,001-999.99
851.99,851.9,851,850-854.99,800-999.99,001-999.99,001-999.99
002.2,002,001-009.99,001-139.99,001-999.99,001-999.99,001-999.99
709,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99,001-999.99
651.03,651.0,651,650-659.99,630-679.99,001-999.99,001-999.99
682.4,682,680-686.99,680-709.99,001-999.99,001-999.99,001-999.99
713.4,713,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
371.16,371.1,371,360-379.99,320-389.99,001-999.99,001-999.99
569.81,569.8,569,560-569.99,520-579.99,001-999.99,001-999.99
730.73,730.7,730,730-739.99,710-739.99,001-999.99,001-999.99
635.42,635.4,635,634-639.99,630-679.99,001-999.99,001-999.99
781.9,781,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
122,120-129.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
242.90,242.9,242,240-246.99,240-279.99,001-999.99,001-999.99
378.50,378.5,378,360-379.99,320-389.99,001-999.99,001-999.99
521.31,521.3,521,520-529.99,520-579.99,001-999.99,001-999.99
648.93,648.9,648,640-649.99,630-679.99,001-999.99,001-999.99
752.49,752.4,752,740-759.99,001-999.99,001-999.99,001-999.99
752.47,752.4,752,740-759.99,001-999.99,001-999.99,001-999.99
660.1,660,660-669.99,630-679.99,001-999.99,001-999.99,001-999.99
764.95,764.9,764,764-779.99,760-779.99,001-999.99,001-999.99
716.68,716.6,716,710-719.99,710-739.99,001-999.99,001-999.99
384.00,384.0,384,380-389.99,320-389.99,001-999.99,001-999.99
671.4,671,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99
331.3,331,330-337.99,320-389.99,001-999.99,001-999.99,001-999.99
254.1,254,249-259.99,240-279.99,001-999.99,001-999.99,001-999.99
369,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99
838.0,838,830-839.99,800-999.99,001-999.99,001-999.99,001-999.99
770.9,770,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
353.6,353,350-359.99,320-389.99,001-999.99,001-999.99,001-999.99
279.00,279.0,279,270-279.99,240-279.99,001-999.99,001-999.99
013.5,013,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
717.84,717.8,717,710-719.99,710-739.99,001-999.99,001-999.99
835.10,835.1,835,830-839.99,800-999.99,001-999.99,001-999.99
801.20,801.2,801,800-804.99,800-829.99,800-999.99,001-999.99
295.44,295.4,295,295-299.99,290-299.99,290-319.99,001-999.99
209.24,209.2,209,209-209.99,140-239.99,001-999.99,001-999.99
011.54,011.5,011,010-018.99,001-139.99,001-999.99,001-999.99
678,678-679.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99
011.56,011.5,011,010-018.99,001-139.99,001-999.99,001-999.99
736.3,736,730-739.99,710-739.99,001-999.99,001-999.99,001-999.99
812.50,812.5,812,810-819.99,800-829.99,800-999.99,001-999.99
237.6,237,235-238.99,140-239.99,001-999.99,001-999.99,001-999.99
757.31,757.3,757,740-759.99,001-999.99,001-999.99,001-999.99
212.0,212,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
719.40,719.4,719,710-719.99,710-739.99,001-999.99,001-999.99
716.8,716,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
070.30,070.3,070,070-079.99,001-139.99,001-999.99,001-999.99
839.16,839.1,839,830-839.99,800-999.99,001-999.99,001-999.99
730-739.99,710-739.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
410.60,410.6,410,410-414.99,390-459.99,001-999.99,001-999.99
945.34,945.3,945,940-949.99,800-999.99,001-999.99,001-999.99
887.3,887,880-887.99,870-897.99,800-999.99,001-999.99,001-999.99
300.5,300,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
635.81,635.8,635,634-639.99,630-679.99,001-999.99,001-999.99
796.0,796,790-796.99,780-799.99,001-999.99,001-999.99,001-999.99
099.51,099.5,099,090-099.99,001-139.99,001-999.99,001-999.99
524.71,524.7,524,520-529.99,520-579.99,001-999.99,001-999.99
524.73,524.7,524,520-529.99,520-579.99,001-999.99,001-999.99
433.9,433,430-438.99,390-459.99,001-999.99,001-999.99,001-999.99
804.30,804.3,804,800-804.99,800-829.99,800-999.99,001-999.99
390-459.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
880.12,880.1,880,880-887.99,870-897.99,800-999.99,001-999.99
478.2,478,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
808.49,808.4,808,805-809.99,800-829.99,800-999.99,001-999.99
749.02,749.0,749,740-759.99,001-999.99,001-999.99,001-999.99
303.91,303.9,303,300-316.99,290-319.99,001-999.99,001-999.99
667,660-669.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99
302.73,302.7,302,300-316.99,290-319.99,001-999.99,001-999.99
730.17,730.1,730,730-739.99,710-739.99,001-999.99,001-999.99
036.4,036,030-041.99,001-139.99,001-999.99,001-999.99,001-999.99
760.76,760.7,760,760-763.99,760-779.99,001-999.99,001-999.99
309.21,309.2,309,300-316.99,290-319.99,001-999.99,001-999.99
201.0,201,200-208.99,140-239.99,001-999.99,001-999.99,001-999.99
016.9,016,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
377.73,377.7,377,360-379.99,320-389.99,001-999.99,001-999.99
799.1,799,797-799.99,780-799.99,001-999.99,001-999.99,001-999.99
459.0,459,451-459.99,390-459.99,001-999.99,001-999.99,001-999.99
646.30,646.3,646,640-649.99,630-679.99,001-999.99,001-999.99
041,030-041.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
212.3,212,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
094.0,094,090-099.99,001-139.99,001-999.99,001-999.99,001-999.99
642.94,642.9,642,640-649.99,630-679.99,001-999.99,001-999.99
904.0,904,900-904.99,800-999.99,001-999.99,001-999.99,001-999.99
209.63,209.6,209,209-209.99,140-239.99,001-999.99,001-999.99
965,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
606.0,606,600-608.99,580-629.99,001-999.99,001-999.99,001-999.99
464.30,464.3,464,460-466.99,460-519.99,001-999.99,001-999.99
718.22,718.2,718,710-719.99,710-739.99,001-999.99,001-999.99
127.1,127,120-129.99,001-139.99,001-999.99,001-999.99,001-999.99
756.13,756.1,756,740-759.99,001-999.99,001-999.99,001-999.99
999.49,999.4,999,996-999.99,800-999.99,001-999.99,001-999.99
334.4,334,330-337.99,320-389.99,001-999.99,001-999.99,001-999.99
013.10,013.1,013,010-018.99,001-139.99,001-999.99,001-999.99
051.01,051.0,051,050-059.99,001-139.99,001-999.99,001-999.99
944.16,944.1,944,940-949.99,800-999.99,001-999.99,001-999.99
569.8,569,560-569.99,520-579.99,001-999.99,001-999.99,001-999.99
944.18,944.1,944,940-949.99,800-999.99,001-999.99,001-999.99
804.60,804.6,804,800-804.99,800-829.99,800-999.99,001-999.99
345.7,345,340-349.99,320-389.99,001-999.99,001-999.99,001-999.99
098.35,098.3,098,090-099.99,001-139.99,001-999.99,001-999.99
711.85,711.8,711,710-719.99,710-739.99,001-999.99,001-999.99
781.91,781.9,781,780-789.99,780-799.99,001-999.99,001-999.99
364.61,364.6,364,360-379.99,320-389.99,001-999.99,001-999.99
319,317-319.99,290-319.99,001-999.99,001-999.99,001-999.99,001-999.99
005.9,005,001-009.99,001-139.99,001-999.99,001-999.99,001-999.99
965.01,965.0,965,960-979.99,800-999.99,001-999.99,001-999.99
668.92,668.9,668,660-669.99,630-679.99,001-999.99,001-999.99
668.90,668.9,668,660-669.99,630-679.99,001-999.99,001-999.99
788.1,788,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
448.0,448,440-449.99,390-459.99,001-999.99,001-999.99,001-999.99
428.2,428,420-429.99,390-459.99,001-999.99,001-999.99,001-999.99
674.12,674.1,674,670-677.99,630-679.99,001-999.99,001-999.99
910-919.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
083.0,083,080-088.99,001-139.99,001-999.99,001-999.99,001-999.99
621.4,621,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
815.04,815.0,815,810-819.99,800-829.99,800-999.99,001-999.99
300.10,300.1,300,300-316.99,290-319.99,001-999.99,001-999.99
833.15,833.1,833,830-839.99,800-999.99,001-999.99,001-999.99
527.7,527,520-529.99,520-579.99,001-999.99,001-999.99,001-999.99
887.6,887,880-887.99,870-897.99,800-999.99,001-999.99,001-999.99
800.41,800.4,800,800-804.99,800-829.99,800-999.99,001-999.99
054.13,054.1,054,050-059.99,001-139.99,001-999.99,001-999.99
720.9,720,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
950.2,950,950-957.99,800-999.99,001-999.99,001-999.99,001-999.99
995.60,995.6,995,990-995.99,800-999.99,001-999.99,001-999.99
997.72,997.7,997,996-999.99,800-999.99,001-999.99,001-999.99
314.9,314,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
170.0,170,170-176.99,140-239.99,001-999.99,001-999.99,001-999.99
115.14,115.1,115,110-118.99,001-139.99,001-999.99,001-999.99
381.0,381,380-389.99,320-389.99,001-999.99,001-999.99,001-999.99
525.9,525,520-529.99,520-579.99,001-999.99,001-999.99,001-999.99
668.04,668.0,668,660-669.99,630-679.99,001-999.99,001-999.99
054.43,054.4,054,050-059.99,001-139.99,001-999.99,001-999.99
754.42,754.4,754,740-759.99,001-999.99,001-999.99,001-999.99
377.15,377.1,377,360-379.99,320-389.99,001-999.99,001-999.99
736.74,736.7,736,730-739.99,710-739.99,001-999.99,001-999.99
655.80,655.8,655,650-659.99,630-679.99,001-999.99,001-999.99
333.81,333.8,333,330-337.99,320-389.99,001-999.99,001-999.99
995.90,995.9,995,990-995.99,800-999.99,001-999.99,001-999.99
371.72,371.7,371,360-379.99,320-389.99,001-999.99,001-999.99
744.89,744.8,744,740-759.99,001-999.99,001-999.99,001-999.99
491.8,491,490-496.99,460-519.99,001-999.99,001-999.99,001-999.99
094.3,094,090-099.99,001-139.99,001-999.99,001-999.99,001-999.99
202.18,202.1,202,200-208.99,140-239.99,001-999.99,001-999.99
187.7,187,179-189.99,140-239.99,001-999.99,001-999.99,001-999.99
202.16,202.1,202,200-208.99,140-239.99,001-999.99,001-999.99
215.4,215,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
786.0,786,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
030,030-041.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
303.9,303,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
874.5,874,870-879.99,870-897.99,800-999.99,001-999.99,001-999.99
617,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99,001-999.99
569.42,569.4,569,560-569.99,520-579.99,001-999.99,001-999.99
646.60,646.6,646,640-649.99,630-679.99,001-999.99,001-999.99
410.02,410.0,410,410-414.99,390-459.99,001-999.99,001-999.99
459.3,459,451-459.99,390-459.99,001-999.99,001-999.99,001-999.99
712.23,712.2,712,710-719.99,710-739.99,001-999.99,001-999.99
712.21,712.2,712,710-719.99,710-739.99,001-999.99,001-999.99
943.39,943.3,943,940-949.99,800-999.99,001-999.99,001-999.99
803.83,803.8,803,800-804.99,800-829.99,800-999.99,001-999.99
478.21,478.2,478,470-478.99,460-519.99,001-999.99,001-999.99
923.21,923.2,923,920-924.99,800-999.99,001-999.99,001-999.99
651.61,651.6,651,650-659.99,630-679.99,001-999.99,001-999.99
100.81,100.8,100,100-104.99,001-139.99,001-999.99,001-999.99
366.15,366.1,366,360-379.99,320-389.99,001-999.99,001-999.99
648.54,648.5,648,640-649.99,630-679.99,001-999.99,001-999.99
388.45,388.4,388,380-389.99,320-389.99,001-999.99,001-999.99
012.33,012.3,012,010-018.99,001-139.99,001-999.99,001-999.99
944.57,944.5,944,940-949.99,800-999.99,001-999.99,001-999.99
012.31,012.3,012,010-018.99,001-139.99,001-999.99,001-999.99
755.2,755,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
775.0,775,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
915,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
601.9,601,600-608.99,580-629.99,001-999.99,001-999.99,001-999.99
757.3,757,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
597.89,597.8,597,590-599.99,580-629.99,001-999.99,001-999.99
649.70,649.7,649,640-649.99,630-679.99,001-999.99,001-999.99
426.4,426,420-429.99,390-459.99,001-999.99,001-999.99,001-999.99
989.82,989.8,989,980-989.99,800-999.99,001-999.99,001-999.99
202.48,202.4,202,200-208.99,140-239.99,001-999.99,001-999.99
202.46,202.4,202,200-208.99,140-239.99,001-999.99,001-999.99
715.33,715.3,715,710-719.99,710-739.99,001-999.99,001-999.99
606,600-608.99,580-629.99,001-999.99,001-999.99,001-999.99,001-999.99
823.9,823,820-829.99,800-829.99,800-999.99,001-999.99,001-999.99
979.3,979,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
241,240-246.99,240-279.99,001-999.99,001-999.99,001-999.99,001-999.99
875.0,875,870-879.99,870-897.99,800-999.99,001-999.99,001-999.99
396.1,396,393-398.99,390-459.99,001-999.99,001-999.99,001-999.99
284.19,284.1,284,280-289.99,001-999.99,001-999.99,001-999.99
952.2,952,950-957.99,800-999.99,001-999.99,001-999.99,001-999.99
647.12,647.1,647,640-649.99,630-679.99,001-999.99,001-999.99
647.10,647.1,647,640-649.99,630-679.99,001-999.99,001-999.99
537.0,537,530-539.99,520-579.99,001-999.99,001-999.99,001-999.99
676.8,676,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99
999.70,999.7,999,996-999.99,800-999.99,001-999.99,001-999.99
659.60,659.6,659,650-659.99,630-679.99,001-999.99,001-999.99
172.0,172,170-176.99,140-239.99,001-999.99,001-999.99,001-999.99
623.4,623,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
016.11,016.1,016,010-018.99,001-139.99,001-999.99,001-999.99
963.5,963,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
717.89,717.8,717,710-719.99,710-739.99,001-999.99,001-999.99
016.13,016.1,016,010-018.99,001-139.99,001-999.99,001-999.99
370.60,370.6,370,360-379.99,320-389.99,001-999.99,001-999.99
759.0,759,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
208.2,208,200-208.99,140-239.99,001-999.99,001-999.99,001-999.99
