Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
30,V421,503609,5.957002356987266e-05,9.728358070656933,42.68305349766496,6.0,0.01,42.74305349766496
30,V5339,503609,5.957002356987266e-05,9.728358070656933,22.49709039840279,3.0,0.01,22.52709039840279
29,V1252,503609,5.758435611754357e-05,9.762259622332614,34.36587617700984,6.0,0.01,34.42587617700984
28,V9089,503609,5.559868866521448e-05,9.797350942143884,9.797350942143884,1.0,0.01,9.807350942143884
28,V5841,503609,5.559868866521448e-05,9.797350942143884,27.3322544859815,3.0,0.01,27.362254485981502
26,V1542,503609,5.16273537605563e-05,9.871458914297607,16.367695933336318,2.0,0.01,16.387695933336317
26,V1242,503609,5.16273537605563e-05,9.871458914297607,16.89622113420171,2.0,0.01,16.91622113420171
26,V602,503609,5.16273537605563e-05,9.871458914297607,34.742547435356094,3.0,0.01,34.772547435356095
25,V902,503609,4.964168630822722e-05,9.910679627450888,9.910679627450888,1.0,0.01,9.920679627450887
24,V1364,503609,4.7656018855898125e-05,9.951501621971143,18.005883259056404,2.0,0.01,18.025883259056403
24,V861,503609,4.7656018855898125e-05,9.951501621971143,19.27439458451991,2.0,0.01,19.29439458451991
24,V618,503609,4.7656018855898125e-05,9.951501621971143,9.951501621971143,1.0,0.01,9.961501621971143
23,V8525,503609,4.567035140356904e-05,9.994061236389939,26.402452654030643,3.0,0.01,26.432452654030644
22,V4569,503609,4.368468395123995e-05,10.038512998960773,16.739963178595264,2.0,0.01,16.759963178595264
22,V6103,503609,4.368468395123995e-05,10.038512998960773,10.038512998960773,1.0,0.01,10.048512998960772
22,V2652,503609,4.368468395123995e-05,10.038512998960773,17.87476362655537,2.0,0.01,17.89476362655537
22,V7281,503609,4.368468395123995e-05,10.038512998960773,10.038512998960773,1.0,0.01,10.048512998960772
22,V1049,503609,4.368468395123995e-05,10.038512998960773,49.33604329812777,7.0,0.01,49.40604329812777
21,V142,503609,4.169901649891086e-05,10.085033014595666,58.94821581398057,6.0,0.01,59.00821581398057
21,V143,503609,4.169901649891086e-05,10.085033014595666,58.94821581398057,7.0,0.01,59.01821581398057
20,V502,503609,3.9713349046581776e-05,10.133823178765097,10.133823178765097,1.0,0.01,10.143823178765096
20,V1022,503609,3.9713349046581776e-05,10.133823178765097,28.578938408400482,2.0,0.01,28.598938408400482
20,V1641,503609,3.9713349046581776e-05,10.133823178765097,29.67392092901801,2.0,0.01,29.69392092901801
20,V3000,503609,3.9713349046581776e-05,10.133823178765097,21.18393708940435,1.0,0.01,21.19393708940435
18,V4459,503609,3.57420141419236e-05,10.239183694422923,10.239183694422923,1.0,0.01,10.249183694422923
18,V1088,503609,3.57420141419236e-05,10.239183694422923,69.63619819469484,9.0,0.01,69.72619819469485
17,V8409,503609,3.3756346689594506e-05,10.296342108262872,21.346456018902124,1.0,0.01,21.356456018902126
17,V5049,503609,3.3756346689594506e-05,10.296342108262872,10.296342108262872,1.0,0.01,10.306342108262871
16,V601,503609,3.177067923726542e-05,10.356966730079307,34.742547435356094,4.0,0.01,34.78254743535609
15,V4985,503609,2.978501178493633e-05,10.421505251216878,41.901708059006424,5.0,0.01,41.95170805900642
14,V6129,503609,2.779934433260724e-05,10.49049812270383,10.49049812270383,1.0,0.01,10.50049812270383
14,V5423,503609,2.779934433260724e-05,10.49049812270383,21.13514692523492,1.0,0.01,21.145146925234922
14,V3101,503609,2.779934433260724e-05,10.49049812270383,10.49049812270383,1.0,0.01,10.50049812270383
13,V558,503609,2.581367688027815e-05,10.564606094857552,61.256169238669585,8.0,0.01,61.336169238669584
12,V5426,503609,2.3828009427949062e-05,10.644648802531089,21.13514692523492,2.0,0.01,21.15514692523492
12,V2501,503609,2.3828009427949062e-05,10.644648802531089,10.644648802531089,1.0,0.01,10.654648802531089
12,V2541,503609,2.3828009427949062e-05,10.644648802531089,10.644648802531089,1.0,0.01,10.654648802531089
11,V1589,503609,2.1842341975619973e-05,10.731660179520718,37.675621831375224,6.0,0.01,37.73562183137523
11,V0389,503609,2.1842341975619973e-05,10.731660179520718,27.726889945254683,3.0,0.01,27.756889945254684
11,V1050,503609,2.1842341975619973e-05,10.731660179520718,41.95226854794988,4.0,0.01,41.99226854794988
10,V074,503609,1.9856674523290888e-05,10.826970359325042,18.27294604430545,2.0,0.01,18.29294604430545
10,V6549,503609,1.9856674523290888e-05,10.826970359325042,10.826970359325042,1.0,0.01,10.836970359325042
10,V1529,503609,1.9856674523290888e-05,10.826970359325042,10.826970359325042,1.0,0.01,10.836970359325042
10,V4981,503609,1.9856674523290888e-05,10.826970359325042,41.901708059006424,6.0,0.01,41.961708059006426
9,V1649,503609,1.78710070709618e-05,10.932330874982869,29.67392092901801,3.0,0.01,29.70392092901801
9,V1053,503609,1.78710070709618e-05,10.932330874982869,41.95226854794988,5.0,0.01,42.002268547949875
9,V1020,503609,1.78710070709618e-05,10.932330874982869,28.578938408400482,3.0,0.01,28.608938408400483
8,V8401,503609,1.588533961863271e-05,11.050113910639253,21.346456018902124,2.0,0.01,21.366456018902124
8,V3001,503609,1.588533961863271e-05,11.050113910639253,21.18393708940435,2.0,0.01,21.20393708940435
8,V1509,503609,1.588533961863271e-05,11.050113910639253,45.6705462983961,5.0,0.01,45.720546298396094
8,V4960,503609,1.588533961863271e-05,11.050113910639253,27.926613222360793,3.0,0.01,27.956613222360794
8,V6289,503609,1.588533961863271e-05,11.050113910639253,16.177979384859206,2.0,0.01,16.197979384859206
8,V6111,503609,1.588533961863271e-05,11.050113910639253,11.050113910639253,1.0,0.01,11.060113910639252
7,V5302,503609,1.389967216630362e-05,11.183645303263775,20.847464852783137,2.0,0.01,20.867464852783137
7,V714,503609,1.389967216630362e-05,11.183645303263775,11.183645303263775,1.0,0.01,11.193645303263775
6,V222,503609,1.1914004713974531e-05,11.337795983091034,11.337795983091034,1.0,0.01,11.347795983091034
6,V5399,503609,1.1914004713974531e-05,11.337795983091034,11.337795983091034,1.0,0.01,11.347795983091034
5,V5873,503609,9.928337261645444e-06,11.520117539884987,11.520117539884987,1.0,0.01,11.530117539884987
4,V8389,503609,7.942669809316355e-06,11.743261091199198,11.743261091199198,1.0,0.01,11.753261091199198
