0,1,2,3,4,5,6
84.16,84.1,84,76-84.99,00-99.99,00-99.99,00-99.99
27.42,27.4,27,21-29.99,00-99.99,00-99.99,00-99.99
51.4,51,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
20.0,20,18-20.99,00-99.99,00-99.99,00-99.99,00-99.99
38.94,38.9,38,35-39.99,00-99.99,00-99.99,00-99.99
77.56,77.5,77,76-84.99,00-99.99,00-99.99,00-99.99
08.72,08.7,08,08-16.99,00-99.99,00-99.99,00-99.99
84.19,84.1,84,76-84.99,00-99.99,00-99.99,00-99.99
37.2,37,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
60.21,60.2,60,60-64.99,00-99.99,00-99.99,00-99.99
72.31,72.3,72,72-75.99,00-99.99,00-99.99,00-99.99
39.77,39.7,39,35-39.99,00-99.99,00-99.99,00-99.99
84.7,84,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
38.97,38.9,38,35-39.99,00-99.99,00-99.99,00-99.99
69.49,69.4,69,65-71.99,00-99.99,00-99.99,00-99.99
98.51,98.5,98,87-99.99,00-99.99,00-99.99,00-99.99
95.02,95.0,95,87-99.99,00-99.99,00-99.99,00-99.99
92.41,92.4,92,87-99.99,00-99.99,00-99.99,00-99.99
69.4,69,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
80.34,80.3,80,76-84.99,00-99.99,00-99.99,00-99.99
93.07,93.0,93,87-99.99,00-99.99,00-99.99,00-99.99
02.32,02.3,02,01-05.99,00-99.99,00-99.99,00-99.99
83.83,83.8,83,76-84.99,00-99.99,00-99.99,00-99.99
15.22,15.2,15,08-16.99,00-99.99,00-99.99,00-99.99
05,01-05.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
84.63,84.6,84,76-84.99,00-99.99,00-99.99,00-99.99
25.91,25.9,25,21-29.99,00-99.99,00-99.99,00-99.99
91.26,91.2,91,87-99.99,00-99.99,00-99.99,00-99.99
01.17,01.1,01,01-05.99,00-99.99,00-99.99,00-99.99
91.86,91.8,91,87-99.99,00-99.99,00-99.99,00-99.99
89.29,89.2,89,87-99.99,00-99.99,00-99.99,00-99.99
48.65,48.6,48,42-54.99,00-99.99,00-99.99,00-99.99
69.93,69.9,69,65-71.99,00-99.99,00-99.99,00-99.99
12.69,12.6,12,08-16.99,00-99.99,00-99.99,00-99.99
48.52,48.5,48,42-54.99,00-99.99,00-99.99,00-99.99
72.5,72,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
89.16,89.1,89,87-99.99,00-99.99,00-99.99,00-99.99
44.3,44,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
35.05,35.0,35,35-39.99,00-99.99,00-99.99,00-99.99
91.8,91,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
64.4,64,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
09.49,09.4,09,08-16.99,00-99.99,00-99.99,00-99.99
80.21,80.2,80,76-84.99,00-99.99,00-99.99,00-99.99
25.0,25,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99
80.81,80.8,80,76-84.99,00-99.99,00-99.99,00-99.99
57.8,57,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
90.93,90.9,90,87-99.99,00-99.99,00-99.99,00-99.99
77.0,77,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
08.25,08.2,08,08-16.99,00-99.99,00-99.99,00-99.99
77.09,77.0,77,76-84.99,00-99.99,00-99.99,00-99.99
91.89,91.8,91,87-99.99,00-99.99,00-99.99,00-99.99
91.73,91.7,91,87-99.99,00-99.99,00-99.99,00-99.99
37.60,37.6,37,35-39.99,00-99.99,00-99.99,00-99.99
13.71,13.7,13,08-16.99,00-99.99,00-99.99,00-99.99
78.24,78.2,78,76-84.99,00-99.99,00-99.99,00-99.99
56.93,56.9,56,55-59.99,00-99.99,00-99.99,00-99.99
20.94,20.9,20,18-20.99,00-99.99,00-99.99,00-99.99
04.49,04.4,04,01-05.99,00-99.99,00-99.99,00-99.99
65.21,65.2,65,65-71.99,00-99.99,00-99.99,00-99.99
96.39,96.3,96,87-99.99,00-99.99,00-99.99,00-99.99
85.31,85.3,85,85-86.99,00-99.99,00-99.99,00-99.99
97.41,97.4,97,87-99.99,00-99.99,00-99.99,00-99.99
66.01,66.0,66,65-71.99,00-99.99,00-99.99,00-99.99
79.83,79.8,79,76-84.99,00-99.99,00-99.99,00-99.99
45.82,45.8,45,42-54.99,00-99.99,00-99.99,00-99.99
89.07,89.0,89,87-99.99,00-99.99,00-99.99,00-99.99
21.05,21.0,21,21-29.99,00-99.99,00-99.99,00-99.99
03.59,03.5,03,01-05.99,00-99.99,00-99.99,00-99.99
83.61,83.6,83,76-84.99,00-99.99,00-99.99,00-99.99
42.4,42,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
99.93,99.9,99,87-99.99,00-99.99,00-99.99,00-99.99
65.95,65.9,65,65-71.99,00-99.99,00-99.99,00-99.99
99.96,99.9,99,87-99.99,00-99.99,00-99.99,00-99.99
78.68,78.6,78,76-84.99,00-99.99,00-99.99,00-99.99
44.67,44.6,44,42-54.99,00-99.99,00-99.99,00-99.99
94.49,94.4,94,87-99.99,00-99.99,00-99.99,00-99.99
91.64,91.6,91,87-99.99,00-99.99,00-99.99,00-99.99
74.3,74,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
55.0,55,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
75.7,75,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
87.8,87,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
08.69,08.6,08,08-16.99,00-99.99,00-99.99,00-99.99
91.51,91.5,91,87-99.99,00-99.99,00-99.99,00-99.99
90.71,90.7,90,87-99.99,00-99.99,00-99.99,00-99.99
09.71,09.7,09,08-16.99,00-99.99,00-99.99,00-99.99
38.25,38.2,38,35-39.99,00-99.99,00-99.99,00-99.99
86.90,86.9,86,85-86.99,00-99.99,00-99.99,00-99.99
44.01,44.0,44,42-54.99,00-99.99,00-99.99,00-99.99
52.92,52.9,52,42-54.99,00-99.99,00-99.99,00-99.99
86.93,86.9,86,85-86.99,00-99.99,00-99.99,00-99.99
55.53,55.5,55,55-59.99,00-99.99,00-99.99,00-99.99
20.72,20.7,20,18-20.99,00-99.99,00-99.99,00-99.99
87.73,87.7,87,87-99.99,00-99.99,00-99.99,00-99.99
74.9,74,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
55.6,55,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
31.64,31.6,31,30-34.99,00-99.99,00-99.99,00-99.99
96.17,96.1,96,87-99.99,00-99.99,00-99.99,00-99.99
81.46,81.4,81,76-84.99,00-99.99,00-99.99,00-99.99
39.43,39.4,39,35-39.99,00-99.99,00-99.99,00-99.99
81.49,81.4,81,76-84.99,00-99.99,00-99.99,00-99.99
62.1,62,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
81.4,81,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
50.0,50,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
79.36,79.3,79,76-84.99,00-99.99,00-99.99,00-99.99
82.8,82,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
04.71,04.7,04,01-05.99,00-99.99,00-99.99,00-99.99
62.7,62,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
95,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
83.14,83.1,83,76-84.99,00-99.99,00-99.99,00-99.99
99.46,99.4,99,87-99.99,00-99.99,00-99.99,00-99.99
35.3,35,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
67.2,67,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
90.21,90.2,90,87-99.99,00-99.99,00-99.99,00-99.99
87.39,87.3,87,87-99.99,00-99.99,00-99.99,00-99.99
03.91,03.9,03,01-05.99,00-99.99,00-99.99,00-99.99
00.42,00.4,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
81.93,81.9,81,76-84.99,00-99.99,00-99.99,00-99.99
68.0,68,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
94.53,94.5,94,87-99.99,00-99.99,00-99.99,00-99.99
91.04,91.0,91,87-99.99,00-99.99,00-99.99,00-99.99
90.24,90.2,90,87-99.99,00-99.99,00-99.99,00-99.99
18-20.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
33.28,33.2,33,30-34.99,00-99.99,00-99.99,00-99.99
88.41,88.4,88,87-99.99,00-99.99,00-99.99,00-99.99
13.02,13.0,13,08-16.99,00-99.99,00-99.99,00-99.99
45.95,45.9,45,42-54.99,00-99.99,00-99.99,00-99.99
80.78,80.7,80,76-84.99,00-99.99,00-99.99,00-99.99
79.80,79.8,79,76-84.99,00-99.99,00-99.99,00-99.99
12.22,12.2,12,08-16.99,00-99.99,00-99.99,00-99.99
46.23,46.2,46,42-54.99,00-99.99,00-99.99,00-99.99
81.06,81.0,81,76-84.99,00-99.99,00-99.99,00-99.99
24.32,24.3,24,21-29.99,00-99.99,00-99.99,00-99.99
94.69,94.6,94,87-99.99,00-99.99,00-99.99,00-99.99
93.73,93.7,93,87-99.99,00-99.99,00-99.99,00-99.99
94.6,94,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
35.97,35.9,35,35-39.99,00-99.99,00-99.99,00-99.99
03.94,03.9,03,01-05.99,00-99.99,00-99.99,00-99.99
16.51,16.5,16,08-16.99,00-99.99,00-99.99,00-99.99
78.43,78.4,78,76-84.99,00-99.99,00-99.99,00-99.99
44.42,44.4,44,42-54.99,00-99.99,00-99.99,00-99.99
35.84,35.8,35,35-39.99,00-99.99,00-99.99,00-99.99
82,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
08.44,08.4,08,08-16.99,00-99.99,00-99.99,00-99.99
79.9,79,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
99.19,99.1,99,87-99.99,00-99.99,00-99.99,00-99.99
77.28,77.2,77,76-84.99,00-99.99,00-99.99,00-99.99
99.06,99.0,99,87-99.99,00-99.99,00-99.99,00-99.99
80.70,80.7,80,76-84.99,00-99.99,00-99.99,00-99.99
54.2,54,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
77.88,77.8,77,76-84.99,00-99.99,00-99.99,00-99.99
55.97,55.9,55,55-59.99,00-99.99,00-99.99,00-99.99
07.29,07.2,07,06-07.99,00-99.99,00-99.99,00-99.99
46.10,46.1,46,42-54.99,00-99.99,00-99.99,00-99.99
81.66,81.6,81,76-84.99,00-99.99,00-99.99,00-99.99
86.4,86,85-86.99,00-99.99,00-99.99,00-99.99,00-99.99
81.53,81.5,81,76-84.99,00-99.99,00-99.99,00-99.99
03.51,03.5,03,01-05.99,00-99.99,00-99.99,00-99.99
81.6,81,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
88.14,88.1,88,87-99.99,00-99.99,00-99.99,00-99.99
22,21-29.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
00.02,00.0,00,00-00.99,00-99.99,00-99.99,00-99.99
34.03,34.0,34,30-34.99,00-99.99,00-99.99,00-99.99
78.90,78.9,78,76-84.99,00-99.99,00-99.99,00-99.99
76.92,76.9,76,76-84.99,00-99.99,00-99.99,00-99.99
95.21,95.2,95,87-99.99,00-99.99,00-99.99,00-99.99
86.03,86.0,86,85-86.99,00-99.99,00-99.99,00-99.99
94.41,94.4,94,87-99.99,00-99.99,00-99.99,00-99.99
08.91,08.9,08,08-16.99,00-99.99,00-99.99,00-99.99
77.75,77.7,77,76-84.99,00-99.99,00-99.99,00-99.99
99.69,99.6,99,87-99.99,00-99.99,00-99.99,00-99.99
99.53,99.5,99,87-99.99,00-99.99,00-99.99,00-99.99
93.26,93.2,93,87-99.99,00-99.99,00-99.99,00-99.99
95.24,95.2,95,87-99.99,00-99.99,00-99.99,00-99.99
17.22,17.2,17,17-17.99,00-99.99,00-99.99,00-99.99
99.6,99,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
18.02,18.0,18,18-20.99,00-99.99,00-99.99,00-99.99
37.32,37.3,37,35-39.99,00-99.99,00-99.99,00-99.99
61.3,61,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
21.00,21.0,21,21-29.99,00-99.99,00-99.99,00-99.99
87.5,87,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
29.54,29.5,29,21-29.99,00-99.99,00-99.99,00-99.99
89.48,89.4,89,87-99.99,00-99.99,00-99.99,00-99.99
53.80,53.8,53,42-54.99,00-99.99,00-99.99,00-99.99
94.09,94.0,94,87-99.99,00-99.99,00-99.99,00-99.99
88.61,88.6,88,87-99.99,00-99.99,00-99.99,00-99.99
86.63,86.6,86,85-86.99,00-99.99,00-99.99,00-99.99
87,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
79.39,79.3,79,76-84.99,00-99.99,00-99.99,00-99.99
27.59,27.5,27,21-29.99,00-99.99,00-99.99,00-99.99
70.11,70.1,70,65-71.99,00-99.99,00-99.99,00-99.99
47.1,47,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
82.21,82.2,82,76-84.99,00-99.99,00-99.99,00-99.99
59.2,59,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
37.92,37.9,37,35-39.99,00-99.99,00-99.99,00-99.99
79.3,79,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
86.66,86.6,86,85-86.99,00-99.99,00-99.99,00-99.99
93.29,93.2,93,87-99.99,00-99.99,00-99.99,00-99.99
84.73,84.7,84,76-84.99,00-99.99,00-99.99,00-99.99
91.36,91.3,91,87-99.99,00-99.99,00-99.99,00-99.99
65.5,65,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
84.8,84,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
37.23,37.2,37,35-39.99,00-99.99,00-99.99,00-99.99
18,18-20.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
97.79,97.7,97,87-99.99,00-99.99,00-99.99,00-99.99
07.54,07.5,07,06-07.99,00-99.99,00-99.99,00-99.99
56.40,56.4,56,55-59.99,00-99.99,00-99.99,00-99.99
91.39,91.3,91,87-99.99,00-99.99,00-99.99,00-99.99
35.12,35.1,35,35-39.99,00-99.99,00-99.99,00-99.99
37.10,37.1,37,35-39.99,00-99.99,00-99.99,00-99.99
01.27,01.2,01,01-05.99,00-99.99,00-99.99,00-99.99
83.93,83.9,83,76-84.99,00-99.99,00-99.99,00-99.99
72.0,72,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
91.3,91,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
44.99,44.9,44,42-54.99,00-99.99,00-99.99,00-99.99
89.26,89.2,89,87-99.99,00-99.99,00-99.99,00-99.99
57.3,57,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
93.04,93.0,93,87-99.99,00-99.99,00-99.99,00-99.99
80.31,80.3,80,76-84.99,00-99.99,00-99.99,00-99.99
90.43,90.4,90,87-99.99,00-99.99,00-99.99,00-99.99
89.2,89,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
91.83,91.8,91,87-99.99,00-99.99,00-99.99,00-99.99
97.29,97.2,97,87-99.99,00-99.99,00-99.99,00-99.99
77.1,77,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
13,08-16.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
22.42,22.4,22,21-29.99,00-99.99,00-99.99,00-99.99
01.14,01.1,01,01-05.99,00-99.99,00-99.99,00-99.99
60.5,60,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
72.6,72,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
48.62,48.6,48,42-54.99,00-99.99,00-99.99,00-99.99
91.9,91,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
70.55,70.5,70,65-71.99,00-99.99,00-99.99,00-99.99
66.11,66.1,66,65-71.99,00-99.99,00-99.99,00-99.99
42.22,42.2,42,42-54.99,00-99.99,00-99.99,00-99.99
55.85,55.8,55,55-59.99,00-99.99,00-99.99,00-99.99
96.49,96.4,96,87-99.99,00-99.99,00-99.99,00-99.99
12.66,12.6,12,08-16.99,00-99.99,00-99.99,00-99.99
77.19,77.1,77,76-84.99,00-99.99,00-99.99,00-99.99
77.03,77.0,77,76-84.99,00-99.99,00-99.99,00-99.99
77.06,77.0,77,76-84.99,00-99.99,00-99.99,00-99.99
96.36,96.3,96,87-99.99,00-99.99,00-99.99,00-99.99
08.22,08.2,08,08-16.99,00-99.99,00-99.99,00-99.99
07.42,07.4,07,06-07.99,00-99.99,00-99.99,00-99.99
42.25,42.2,42,42-54.99,00-99.99,00-99.99,00-99.99
21.87,21.8,21,21-29.99,00-99.99,00-99.99,00-99.99
31.99,31.9,31,30-34.99,00-99.99,00-99.99,00-99.99
00.59,00.5,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99
12.00,12.0,12,08-16.99,00-99.99,00-99.99,00-99.99
89.8,89,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
93.51,93.5,93,87-99.99,00-99.99,00-99.99,00-99.99
00.5,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
84.2,84,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
38.47,38.4,38,35-39.99,00-99.99,00-99.99,00-99.99
88.58,88.5,88,87-99.99,00-99.99,00-99.99,00-99.99
54.92,54.9,54,42-54.99,00-99.99,00-99.99,00-99.99
20.91,20.9,20,18-20.99,00-99.99,00-99.99,00-99.99
35.62,35.6,35,35-39.99,00-99.99,00-99.99,00-99.99
98.01,98.0,98,87-99.99,00-99.99,00-99.99,00-99.99
51.43,51.4,51,42-54.99,00-99.99,00-99.99,00-99.99
85.44,85.4,85,85-86.99,00-99.99,00-99.99,00-99.99
00,00-00.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
76.70,76.7,76,76-84.99,00-99.99,00-99.99,00-99.99
73.21,73.2,73,72-75.99,00-99.99,00-99.99,00-99.99
39.87,39.8,39,35-39.99,00-99.99,00-99.99,00-99.99
97.7,97,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
84.29,84.2,84,76-84.99,00-99.99,00-99.99,00-99.99
52.0,52,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
77.66,77.6,77,76-84.99,00-99.99,00-99.99,00-99.99
96.11,96.1,96,87-99.99,00-99.99,00-99.99,00-99.99
33.72,33.7,33,30-34.99,00-99.99,00-99.99,00-99.99
31.74,31.7,31,30-34.99,00-99.99,00-99.99,00-99.99
09,08-16.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
90,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
30-34.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
87.83,87.8,87,87-99.99,00-99.99,00-99.99,00-99.99
78.65,78.6,78,76-84.99,00-99.99,00-99.99,00-99.99
90.81,90.8,90,87-99.99,00-99.99,00-99.99,00-99.99
94.46,94.4,94,87-99.99,00-99.99,00-99.99,00-99.99
09.81,09.8,09,08-16.99,00-99.99,00-99.99,00-99.99
50.1,50,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
38.22,38.2,38,35-39.99,00-99.99,00-99.99,00-99.99
62.2,62,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
38.38,38.3,38,35-39.99,00-99.99,00-99.99,00-99.99
06.02,06.0,06,06-07.99,00-99.99,00-99.99,00-99.99
51.87,51.8,51,42-54.99,00-99.99,00-99.99,00-99.99
82.3,82,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
76.01,76.0,76,76-84.99,00-99.99,00-99.99,00-99.99
27.99,27.9,27,21-29.99,00-99.99,00-99.99,00-99.99
82.9,82,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
89.51,89.5,89,87-99.99,00-99.99,00-99.99,00-99.99
84.04,84.0,84,76-84.99,00-99.99,00-99.99,00-99.99
65.62,65.6,65,65-71.99,00-99.99,00-99.99,00-99.99
60.15,60.1,60,60-64.99,00-99.99,00-99.99,00-99.99
96.14,96.1,96,87-99.99,00-99.99,00-99.99,00-99.99
81.43,81.4,81,76-84.99,00-99.99,00-99.99,00-99.99
51.21,51.2,51,42-54.99,00-99.99,00-99.99,00-99.99
67.3,67,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
71.01,71.0,71,65-71.99,00-99.99,00-99.99,00-99.99
48.0,48,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
83.11,83.1,83,76-84.99,00-99.99,00-99.99,00-99.99
19.52,19.5,19,18-20.99,00-99.99,00-99.99,00-99.99
04.81,04.8,04,01-05.99,00-99.99,00-99.99,00-99.99
38.82,38.8,38,35-39.99,00-99.99,00-99.99,00-99.99
16.91,16.9,16,08-16.99,00-99.99,00-99.99,00-99.99
79.46,79.4,79,76-84.99,00-99.99,00-99.99,00-99.99
82.09,82.0,82,76-84.99,00-99.99,00-99.99,00-99.99
60.18,60.1,60,60-64.99,00-99.99,00-99.99,00-99.99
80.88,80.8,80,76-84.99,00-99.99,00-99.99,00-99.99
38.85,38.8,38,35-39.99,00-99.99,00-99.99,00-99.99
60.62,60.6,60,60-64.99,00-99.99,00-99.99,00-99.99
91.14,91.1,91,87-99.99,00-99.99,00-99.99,00-99.99
68.41,68.4,68,65-71.99,00-99.99,00-99.99,00-99.99
37.67,37.6,37,35-39.99,00-99.99,00-99.99,00-99.99
68.19,68.1,68,65-71.99,00-99.99,00-99.99,00-99.99
79.33,79.3,79,76-84.99,00-99.99,00-99.99,00-99.99
45.92,45.9,45,42-54.99,00-99.99,00-99.99,00-99.99
79.93,79.9,79,76-84.99,00-99.99,00-99.99,00-99.99
11.91,11.9,11,08-16.99,00-99.99,00-99.99,00-99.99
89.01,89.0,89,87-99.99,00-99.99,00-99.99,00-99.99
33.25,33.2,33,30-34.99,00-99.99,00-99.99,00-99.99
84.51,84.5,84,76-84.99,00-99.99,00-99.99,00-99.99
94.63,94.6,94,87-99.99,00-99.99,00-99.99,00-99.99
87.36,87.3,87,87-99.99,00-99.99,00-99.99,00-99.99
90.34,90.3,90,87-99.99,00-99.99,00-99.99,00-99.99
55.1,55,55-59.99,00-99.99,00-99.99,00-99.99,00-99.99
78.78,78.7,78,76-84.99,00-99.99,00-99.99,00-99.99
74.4,74,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
75.2,75,72-75.99,00-99.99,00-99.99,00-99.99,00-99.99
82.56,82.5,82,76-84.99,00-99.99,00-99.99,00-99.99
08.19,08.1,08,08-16.99,00-99.99,00-99.99,00-99.99
91.01,91.0,91,87-99.99,00-99.99,00-99.99,00-99.99
20.22,20.2,20,18-20.99,00-99.99,00-99.99,00-99.99
54.23,54.2,54,42-54.99,00-99.99,00-99.99,00-99.99
90.59,90.5,90,87-99.99,00-99.99,00-99.99,00-99.99
87.9,87,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
91.61,91.6,91,87-99.99,00-99.99,00-99.99,00-99.99
68.6,68,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
89.04,89.0,89,87-99.99,00-99.99,00-99.99,00-99.99
55.03,55.0,55,55-59.99,00-99.99,00-99.99,00-99.99
06-07.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
56.75,56.7,56,55-59.99,00-99.99,00-99.99,00-99.99
88.95,88.9,88,87-99.99,00-99.99,00-99.99,00-99.99
98.19,98.1,98,87-99.99,00-99.99,00-99.99,00-99.99
34.84,34.8,34,30-34.99,00-99.99,00-99.99,00-99.99
99.21,99.2,99,87-99.99,00-99.99,00-99.99,00-99.99
99.37,99.3,99,87-99.99,00-99.99,00-99.99,00-99.99
78.09,78.0,78,76-84.99,00-99.99,00-99.99,00-99.99
97.26,97.2,97,87-99.99,00-99.99,00-99.99,00-99.99
09.12,09.1,09,08-16.99,00-99.99,00-99.99,00-99.99
33.1,33,30-34.99,00-99.99,00-99.99,00-99.99,00-99.99
52.4,52,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
77.90,77.9,77,76-84.99,00-99.99,00-99.99,00-99.99
78.53,78.5,78,76-84.99,00-99.99,00-99.99,00-99.99
56.62,56.6,56,55-59.99,00-99.99,00-99.99,00-99.99
20.79,20.7,20,18-20.99,00-99.99,00-99.99,00-99.99
80.6,80,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
87.14,87.1,87,87-99.99,00-99.99,00-99.99,00-99.99
32.20,32.2,32,30-34.99,00-99.99,00-99.99,00-99.99
78.6,78,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
53.2,53,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
85.1,85,85-86.99,00-99.99,00-99.99,00-99.99,00-99.99
06.89,06.8,06,06-07.99,00-99.99,00-99.99,00-99.99
65.9,65,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
39.94,39.9,39,35-39.99,00-99.99,00-99.99,00-99.99
99.81,99.8,99,87-99.99,00-99.99,00-99.99,00-99.99
21.81,21.8,21,21-29.99,00-99.99,00-99.99,00-99.99
39.0,39,35-39.99,00-99.99,00-99.99,00-99.99,00-99.99
93.41,93.4,93,87-99.99,00-99.99,00-99.99,00-99.99
86.5,86,85-86.99,00-99.99,00-99.99,00-99.99,00-99.99
73.09,73.0,73,72-75.99,00-99.99,00-99.99,00-99.99
85.19,85.1,85,85-86.99,00-99.99,00-99.99,00-99.99
78.56,78.5,78,76-84.99,00-99.99,00-99.99,00-99.99
63.85,63.8,63,60-64.99,00-99.99,00-99.99,00-99.99
97.86,97.8,97,87-99.99,00-99.99,00-99.99,00-99.99
41.94,41.9,41,40-41.99,00-99.99,00-99.99,00-99.99
94.37,94.3,94,87-99.99,00-99.99,00-99.99,00-99.99
97.73,97.7,97,87-99.99,00-99.99,00-99.99,00-99.99
07.61,07.6,07,06-07.99,00-99.99,00-99.99,00-99.99
94.24,94.2,94,87-99.99,00-99.99,00-99.99,00-99.99
92.26,92.2,92,87-99.99,00-99.99,00-99.99,00-99.99
38.13,38.1,38,35-39.99,00-99.99,00-99.99,00-99.99
04.12,04.1,04,01-05.99,00-99.99,00-99.99,00-99.99
93.44,93.4,93,87-99.99,00-99.99,00-99.99,00-99.99
03.32,03.3,03,01-05.99,00-99.99,00-99.99,00-99.99
51.62,51.6,51,42-54.99,00-99.99,00-99.99,00-99.99
60.3,60,60-64.99,00-99.99,00-99.99,00-99.99,00-99.99
16.22,16.2,16,08-16.99,00-99.99,00-99.99,00-99.99
83.98,83.9,83,76-84.99,00-99.99,00-99.99,00-99.99
86.59,86.5,86,85-86.99,00-99.99,00-99.99,00-99.99
85.7,85,85-86.99,00-99.99,00-99.99,00-99.99,00-99.99
80.1,80,76-84.99,00-99.99,00-99.99,00-99.99,00-99.99
92.29,92.2,92,87-99.99,00-99.99,00-99.99,00-99.99
38.00,38.0,38,35-39.99,00-99.99,00-99.99,00-99.99
52.80,52.8,52,42-54.99,00-99.99,00-99.99,00-99.99
65.53,65.5,65,65-71.99,00-99.99,00-99.99,00-99.99
86,85-86.99,00-99.99,00-99.99,00-99.99,00-99.99,00-99.99
81.34,81.3,81,76-84.99,00-99.99,00-99.99,00-99.99
93.6,93,87-99.99,00-99.99,00-99.99,00-99.99,00-99.99
46.1,46,42-54.99,00-99.99,00-99.99,00-99.99,00-99.99
65.4,65,65-71.99,00-99.99,00-99.99,00-99.99,00-99.99
77.43,77.4,77,76-84.99,00-99.99,00-99.99,00-99.99
70.95,70.9,70,65-71.99,00-99.99,00-99.99,00-99.99
80.19,80.1,80,76-84.99,00-99.99,00-99.99,00-99.99
81.21,81.2,81,76-84.99,00-99.99,00-99.99,00-99.99
10.42,10.4,10,08-16.99,00-99.99,00-99.99,00-99.99
