Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
329,E8160,503609,0.0006532845918162702,7.333497701553717,17.095757323886332,1.0,0.01,17.105757323886333
320,E8147,503609,0.0006354135847453084,7.361234456525316,18.69903043961635,1.0,0.01,18.709030439616352
316,E9356,503609,0.000627470914935992,7.373813238732176,52.76990189622528,6.0,0.01,52.82990189622528
309,E8495,503609,0.0006135712427696884,7.396214175421343,50.3540873717768,5.0,0.01,50.4040873717768
304,E9060,503609,0.0006036429055080429,7.412527750912867,27.85452749558784,1.0,0.01,27.86452749558784
288,E9425,503609,0.0005718722262707776,7.466594972183143,43.28549276319931,7.0,0.01,43.35549276319931
286,E8493,503609,0.0005679008913661194,7.4735636414992355,50.3540873717768,6.0,0.01,50.4140873717768
276,E9589,503609,0.0005480442168428284,7.509154586601938,7.509154586601938,1.0,0.01,7.519154586601938
272,E899,503609,0.0005401015470335121,7.523753386023091,7.523753386023091,1.0,0.01,7.533753386023091
269,E8583,503609,0.0005341445446765249,7.53484407271725,53.02396104849021,2.0,0.01,53.04396104849021
262,E9278,503609,0.0005202448725102212,7.561210948557991,25.277460915031355,1.0,0.01,25.287460915031357
257,E9803,503609,0.0005103165352485757,7.580479367423869,31.155801807126934,2.0,0.01,31.175801807126934
257,E9315,503609,0.0005103165352485757,7.580479367423869,42.88683807410801,4.0,0.01,42.92683807410801
248,E956,503609,0.0004924455281776139,7.616126706154106,16.939019668702876,1.0,0.01,16.949019668702878
248,E8704,503609,0.0004924455281776139,7.616126706154106,49.32839307743394,5.0,0.01,49.378393077433934
240,E9364,503609,0.00047656018855898126,7.6489165289770975,29.034241581746407,3.0,0.01,29.06424158174641
237,E9530,503609,0.00047060318620199403,7.661495311183957,7.661495311183957,1.0,0.01,7.671495311183957
234,E8532,503609,0.00046464618384500675,7.674234336961387,17.33805388648075,1.0,0.01,17.348053886480752
231,E989,503609,0.00045868918148801946,7.687137741797295,7.687137741797295,1.0,0.01,7.697137741797294
229,E9600,503609,0.0004547178465833613,7.695833448764849,14.213347866250846,2.0,0.01,14.233347866250845
224,E9445,503609,0.00044478950932171584,7.717909400464048,37.158465063717216,3.0,0.01,37.18846506371722
224,E8500,503609,0.00044478950932171584,7.717909400464048,47.05788815729637,4.0,0.01,47.09788815729637
222,E9804,503609,0.00044081817441705767,7.726878070446809,31.155801807126934,3.0,0.01,31.185801807126936
214,E8132,503609,0.000424932834798425,7.763579437297237,36.71016182100703,1.0,0.01,36.720161821007025
204,E9502,503609,0.0004050761602751341,7.811435458474872,66.48260945708984,4.0,0.01,66.52260945708984
202,E9173,503609,0.0004011048253704759,7.821287754917884,40.507844295315095,2.0,0.01,40.5278442953151
201,E9178,503609,0.0003991191579181468,7.826250544260013,40.507844295315095,3.0,0.01,40.5378442953151
194,E8706,503609,0.0003852194857518432,7.8616972932557605,49.32839307743394,6.0,0.01,49.38839307743394
193,E9353,503609,0.0003832338182995141,7.866865263414203,52.76990189622528,7.0,0.01,52.83990189622528
192,E8241,503609,0.000381248150847185,7.872060080291307,7.872060080291307,1.0,0.01,7.882060080291307
189,E9463,503609,0.00037529114849019777,7.887808437259446,16.165333625658917,1.0,0.01,16.17533362565892
188,E9443,503609,0.00037330548103786865,7.8931134894891395,37.158465063717216,4.0,0.01,37.198465063717215
187,E9174,503609,0.0003713198135855396,7.898446835464502,40.507844295315095,4.0,0.01,40.547844295315095
184,E9018,503609,0.0003653628112285523,7.914619694710103,35.509733341119066,1.0,0.01,35.519733341119064
181,E8810,503609,0.00035940580887156503,7.931058421053263,7.931058421053263,1.0,0.01,7.941058421053262
180,E9888,503609,0.00035742014141923597,7.936598601428878,7.936598601428878,1.0,0.01,7.946598601428878
177,E0010,503609,0.0003514631390622487,7.953405719745259,19.137051023009036,1.0,0.01,19.147051023009038
172,E9382,503609,0.00034153480180060323,7.982060975505635,59.01120717698303,3.0,0.01,59.04120717698303
171,E8121,503609,0.0003395491343482742,7.9878918958164284,22.68025224878947,2.0,0.01,22.700252248789468
170,E9391,503609,0.00033756346689594506,7.993757015268827,56.35368352599613,6.0,0.01,56.413683525996134
160,E9304,503609,0.0003177067923726542,8.054381637085262,55.77805708044558,8.0,0.01,55.858057080445576
160,E0076,503609,0.0003177067923726542,8.054381637085262,8.054381637085262,1.0,0.01,8.064381637085262
156,E8668,503609,0.0003097641225633378,8.07969944506955,8.07969944506955,1.0,0.01,8.08969944506955
145,E882,503609,0.00028792178058771785,8.152821709898515,14.062003325493652,2.0,0.01,14.082003325493652
144,E9385,503609,0.0002859361131353888,8.159742152743087,59.01120717698303,4.0,0.01,59.05120717698303
134,E9401,503609,0.0002660794386120979,8.231715652368177,8.231715652368177,1.0,0.01,8.241715652368176
132,E8744,503609,0.0002621081037074397,8.246753529732718,36.74201946240909,1.0,0.01,36.75201946240909
130,E8716,503609,0.00025813676880278154,8.262021001863506,27.94188069449158,1.0,0.01,27.95188069449158
128,E9460,503609,0.00025416543389812337,8.277525188399471,16.165333625658917,2.0,0.01,16.185333625658917
123,E9689,503609,0.0002442370966364779,8.31737109694667,30.21977317489526,1.0,0.01,30.22977317489526
122,E8122,503609,0.00024225142918414883,8.325534407585831,22.68025224878947,3.0,0.01,22.71025224878947
120,E8718,503609,0.00023828009427949063,8.342063709537042,27.94188069449158,2.0,0.01,27.96188069449158
118,E9019,503609,0.00023430875937483246,8.358870827853425,35.509733341119066,2.0,0.01,35.52973334111907
115,E8150,503609,0.0002283517570178452,8.384623323955838,18.469656338551502,1.0,0.01,18.479656338551504
115,E9397,503609,0.0002283517570178452,8.384623323955838,56.35368352599613,7.0,0.01,56.42368352599613
114,E9270,503609,0.00022636608956551612,8.393357003924592,25.277460915031355,2.0,0.01,25.297460915031355
113,E8529,503609,0.000224380422113187,8.402167633606748,8.402167633606748,1.0,0.01,8.412167633606748
111,E9313,503609,0.00022040908720852883,8.420025251006754,42.88683807410801,5.0,0.01,42.93683807410801
108,E9211,503609,0.00021445208485154158,8.447424225194869,8.447424225194869,1.0,0.01,8.457424225194869
107,E8801,503609,0.0002124664173992125,8.456726617857182,13.487943223987212,2.0,0.01,13.507943223987212
